re im logsig
2.9094126156 -1.4030379311 -5.909540
2.9194126156 -1.4030379311 -5.869280
2.9294126156 -1.4030379311 -5.831110
2.9394126156 -1.4030379311 -5.794740
2.9494126156 -1.4030379311 -5.759920
2.9594126156 -1.4030379311 -5.726450
2.9694126156 -1.4030379311 -5.694160
2.9794126156 -1.4030379311 -5.662920
2.9894126156 -1.4030379311 -5.632600
2.9994126156 -1.4030379311 -5.603090
3.0094126156 -1.4030379311 -5.574320
3.0194126156 -1.4030379311 -5.546210
3.0294126156 -1.4030379311 -5.518690
3.0394126156 -1.4030379311 -5.491700
3.0494126156 -1.4030379311 -5.465190
3.0594126156 -1.4030379311 -5.439120
2.4594126156 -1.3930379311 -5.555100
2.4694126156 -1.3930379311 -5.571520
2.4794126156 -1.3930379311 -5.588200
2.4894126156 -1.3930379311 -5.605160
2.4994126156 -1.3930379311 -5.622430
2.5094126156 -1.3930379311 -5.640040
2.5194126156 -1.3930379311 -5.658020
2.5294126156 -1.3930379311 -5.676420
2.5394126156 -1.3930379311 -5.695270
2.5494126156 -1.3930379311 -5.714630
2.5594126156 -1.3930379311 -5.734550
2.5694126156 -1.3930379311 -5.755100
2.5794126156 -1.3930379311 -5.776340
2.5894126156 -1.3930379311 -5.798360
2.5994126156 -1.3930379311 -5.821260
2.6094126156 -1.3930379311 -5.845150
2.6194126156 -1.3930379311 -5.870150
2.6294126156 -1.3930379311 -5.896430
2.6394126156 -1.3930379311 -5.924150
2.6494126156 -1.3930379311 -5.953540
2.6594126156 -1.3930379311 -5.984850
2.6694126156 -1.3930379311 -6.018410
2.6794126156 -1.3930379311 -6.054580
2.6894126156 -1.3930379311 -6.093850
2.6994126156 -1.3930379311 -6.136800
2.7094126156 -1.3930379311 -6.184180
2.7194126156 -1.3930379311 -6.236890
2.7294126156 -1.3930379311 -6.296030
2.7394126156 -1.3930379311 -6.362790
2.7494126156 -1.3930379311 -6.438020
2.7594126156 -1.3930379311 -6.520590
2.7694126156 -1.3930379311 -6.602650
2.7794126156 -1.3930379311 -6.660580
2.7894126156 -1.3930379311 -6.660060
2.7994126156 -1.3930379311 -6.598670
2.8094126156 -1.3930379311 -6.509810
2.8194126156 -1.3930379311 -6.418960
2.8294126156 -1.3930379311 -6.335100
2.8394126156 -1.3930379311 -6.259710
2.8494126156 -1.3930379311 -6.192050
2.8594126156 -1.3930379311 -6.130930
2.8694126156 -1.3930379311 -6.075240
2.8794126156 -1.3930379311 -6.024050
2.8894126156 -1.3930379311 -5.976600
2.8994126156 -1.3930379311 -5.932280
2.9094126156 -1.3930379311 -5.890620
2.9194126156 -1.3930379311 -5.851230
2.9294126156 -1.3930379311 -5.813770
2.9394126156 -1.3930379311 -5.778000
2.9494126156 -1.3930379311 -5.743690
2.9594126156 -1.3930379311 -5.710650
2.9694126156 -1.3930379311 -5.678740
2.9794126156 -1.3930379311 -5.647830
2.9894126156 -1.3930379311 -5.617790
2.9994126156 -1.3930379311 -5.588540
3.0094126156 -1.3930379311 -5.560000
3.0194126156 -1.3930379311 -5.532080
3.0294126156 -1.3930379311 -5.504730
3.0394126156 -1.3930379311 -5.477900
3.0494126156 -1.3930379311 -5.451530
3.0594126156 -1.3930379311 -5.425580
2.4594126156 -1.3830379311 -5.534060
2.4694126156 -1.3830379311 -5.550510
2.4794126156 -1.3830379311 -5.567210
2.4894126156 -1.3830379311 -5.584180
2.4994126156 -1.3830379311 -5.601460
2.5094126156 -1.3830379311 -5.619070
2.5194126156 -1.3830379311 -5.637040
2.5294126156 -1.3830379311 -5.655420
2.5394126156 -1.3830379311 -5.674240
2.5494126156 -1.3830379311 -5.693550
2.5594126156 -1.3830379311 -5.713400
2.5694126156 -1.3830379311 -5.733850
2.5794126156 -1.3830379311 -5.754970
2.5894126156 -1.3830379311 -5.776830
2.5994126156 -1.3830379311 -5.799520
2.6094126156 -1.3830379311 -5.823140
2.6194126156 -1.3830379311 -5.847810
2.6294126156 -1.3830379311 -5.873650
2.6394126156 -1.3830379311 -5.900840
2.6494126156 -1.3830379311 -5.929530
2.6594126156 -1.3830379311 -5.959960
2.6694126156 -1.3830379311 -5.992370
2.6794126156 -1.3830379311 -6.027040
2.6894126156 -1.3830379311 -6.064330
2.6994126156 -1.3830379311 -6.104620
2.7094126156 -1.3830379311 -6.148330
2.7194126156 -1.3830379311 -6.195900
2.7294126156 -1.3830379311 -6.247640
2.7394126156 -1.3830379311 -6.303520
2.7494126156 -1.3830379311 -6.362490
2.7594126156 -1.3830379311 -6.421250
2.7694126156 -1.3830379311 -6.472280
2.7794126156 -1.3830379311 -6.502900
2.7894126156 -1.3830379311 -6.500920
2.7994126156 -1.3830379311 -6.465600
2.8094126156 -1.3830379311 -6.408480
2.8194126156 -1.3830379311 -6.342580
2.8294126156 -1.3830379311 -6.275950
2.8394126156 -1.3830379311 -6.212210
2.8494126156 -1.3830379311 -6.152540
2.8594126156 -1.3830379311 -6.097060
2.8694126156 -1.3830379311 -6.045460
2.8794126156 -1.3830379311 -5.997320
2.8894126156 -1.3830379311 -5.952200
2.8994126156 -1.3830379311 -5.909720
2.9094126156 -1.3830379311 -5.869520
2.9194126156 -1.3830379311 -5.831310
2.9294126156 -1.3830379311 -5.794830
2.9394126156 -1.3830379311 -5.759880
2.9494126156 -1.3830379311 -5.726250
2.9594126156 -1.3830379311 -5.693810
2.9694126156 -1.3830379311 -5.662410
2.9794126156 -1.3830379311 -5.631930
2.9894126156 -1.3830379311 -5.602280
2.9994126156 -1.3830379311 -5.573370
3.0094126156 -1.3830379311 -5.545120
3.0194126156 -1.3830379311 -5.517460
3.0294126156 -1.3830379311 -5.490350
3.0394126156 -1.3830379311 -5.463720
3.0494126156 -1.3830379311 -5.437530
3.0594126156 -1.3830379311 -5.411740
2.4594126156 -1.3730379311 -5.512820
2.4694126156 -1.3730379311 -5.529270
2.4794126156 -1.3730379311 -5.545960
2.4894126156 -1.3730379311 -5.562930
2.4994126156 -1.3730379311 -5.580180
2.5094126156 -1.3730379311 -5.597760
2.5194126156 -1.3730379311 -5.615690
2.5294126156 -1.3730379311 -5.634010
2.5394126156 -1.3730379311 -5.652750
2.5494126156 -1.3730379311 -5.671960
2.5594126156 -1.3730379311 -5.691680
2.5694126156 -1.3730379311 -5.711970
2.5794126156 -1.3730379311 -5.732890
2.5894126156 -1.3730379311 -5.754500
2.5994126156 -1.3730379311 -5.776880
2.6094126156 -1.3730379311 -5.800120
2.6194126156 -1.3730379311 -5.824320
2.6294126156 -1.3730379311 -5.849590
2.6394126156 -1.3730379311 -5.876040
2.6494126156 -1.3730379311 -5.903840
2.6594126156 -1.3730379311 -5.933130
2.6694126156 -1.3730379311 -5.964100
2.6794126156 -1.3730379311 -5.996940
2.6894126156 -1.3730379311 -6.031860
2.6994126156 -1.3730379311 -6.069040
2.7094126156 -1.3730379311 -6.108650
2.7194126156 -1.3730379311 -6.150720
2.7294126156 -1.3730379311 -6.195030
2.7394126156 -1.3730379311 -6.240850
2.7494126156 -1.3730379311 -6.286480
2.7594126156 -1.3730379311 -6.328670
2.7694126156 -1.3730379311 -6.362120
2.7794126156 -1.3730379311 -6.380200
2.7894126156 -1.3730379311 -6.377700
2.7994126156 -1.3730379311 -6.354340
2.8094126156 -1.3730379311 -6.314960
2.8194126156 -1.3730379311 -6.266210
2.8294126156 -1.3730379311 -6.213580
2.8394126156 -1.3730379311 -6.160520
2.8494126156 -1.3730379311 -6.108840
2.8594126156 -1.3730379311 -6.059340
2.8694126156 -1.3730379311 -6.012280
2.8794126156 -1.3730379311 -5.967630
2.8894126156 -1.3730379311 -5.925240
2.8994126156 -1.3730379311 -5.884930
2.9094126156 -1.3730379311 -5.846490
2.9194126156 -1.3730379311 -5.809720
2.9294126156 -1.3730379311 -5.774440
2.9394126156 -1.3730379311 -5.740490
2.9494126156 -1.3730379311 -5.707710
2.9594126156 -1.3730379311 -5.675990
2.9694126156 -1.3730379311 -5.645220
2.9794126156 -1.3730379311 -5.615280
2.9894126156 -1.3730379311 -5.586110
2.9994126156 -1.3730379311 -5.557610
3.0094126156 -1.3730379311 -5.529720
3.0194126156 -1.3730379311 -5.502390
3.0294126156 -1.3730379311 -5.475550
3.0394126156 -1.3730379311 -5.449170
3.0494126156 -1.3730379311 -5.423210
3.0594126156 -1.3730379311 -5.397620
2.4594126156 -1.3630379311 -5.491380
2.4694126156 -1.3630379311 -5.507810
2.4794126156 -1.3630379311 -5.524480
2.4894126156 -1.3630379311 -5.541400
2.4994126156 -1.3630379311 -5.558610
2.5094126156 -1.3630379311 -5.576130
2.5194126156 -1.3630379311 -5.593980
2.5294126156 -1.3630379311 -5.612200
2.5394126156 -1.3630379311 -5.630820
2.5494126156 -1.3630379311 -5.649880
2.5594126156 -1.3630379311 -5.669420
2.5694126156 -1.3630379311 -5.689490
2.5794126156 -1.3630379311 -5.710140
2.5894126156 -1.3630379311 -5.731430
2.5994126156 -1.3630379311 -5.753420
2.6094126156 -1.3630379311 -5.776180
2.6194126156 -1.3630379311 -5.799800
2.6294126156 -1.3630379311 -5.824360
2.6394126156 -1.3630379311 -5.849950
2.6494126156 -1.3630379311 -5.876690
2.6594126156 -1.3630379311 -5.904670
2.6694126156 -1.3630379311 -5.934010
2.6794126156 -1.3630379311 -5.964810
2.6894126156 -1.3630379311 -5.997150
2.6994126156 -1.3630379311 -6.031070
2.7094126156 -1.3630379311 -6.066510
2.7194126156 -1.3630379311 -6.103260
2.7294126156 -1.3630379311 -6.140790
2.7394126156 -1.3630379311 -6.178130
2.7494126156 -1.3630379311 -6.213590
2.7594126156 -1.3630379311 -6.244560
2.7694126156 -1.3630379311 -6.267600
2.7794126156 -1.3630379311 -6.279040
2.7894126156 -1.3630379311 -6.276360
2.7994126156 -1.3630379311 -6.259430
2.8094126156 -1.3630379311 -6.230570
2.8194126156 -1.3630379311 -6.193400
2.8294126156 -1.3630379311 -6.151430
2.8394126156 -1.3630379311 -6.107340
2.8494126156 -1.3630379311 -6.062920
2.8594126156 -1.3630379311 -6.019190
2.8694126156 -1.3630379311 -5.976710
2.8794126156 -1.3630379311 -5.935710
2.8894126156 -1.3630379311 -5.896270
2.8994126156 -1.3630379311 -5.858340
2.9094126156 -1.3630379311 -5.821860
2.9194126156 -1.3630379311 -5.786710
2.9294126156 -1.3630379311 -5.752790
2.9394126156 -1.3630379311 -5.719980
2.9494126156 -1.3630379311 -5.688180
2.9594126156 -1.3630379311 -5.657300
2.9694126156 -1.3630379311 -5.627250
2.9794126156 -1.3630379311 -5.597950
2.9894126156 -1.3630379311 -5.569320
2.9994126156 -1.3630379311 -5.541310
3.0094126156 -1.3630379311 -5.513840
3.0194126156 -1.3630379311 -5.486880
3.0294126156 -1.3630379311 -5.460380
3.0394126156 -1.3630379311 -5.434300
3.0494126156 -1.3630379311 -5.408590
3.0594126156 -1.3630379311 -5.383240
2.4594126156 -1.3530379311 -5.469740
2.4694126156 -1.3530379311 -5.486130
2.4794126156 -1.3530379311 -5.502760
2.4894126156 -1.3530379311 -5.519620
2.4994126156 -1.3530379311 -5.536760
2.5094126156 -1.3530379311 -5.554190
2.5194126156 -1.3530379311 -5.571930
2.5294126156 -1.3530379311 -5.590020
2.5394126156 -1.3530379311 -5.608480
2.5494126156 -1.3530379311 -5.627350
2.5594126156 -1.3530379311 -5.646670
2.5694126156 -1.3530379311 -5.666460
2.5794126156 -1.3530379311 -5.686790
2.5894126156 -1.3530379311 -5.707690
2.5994126156 -1.3530379311 -5.729210
2.6094126156 -1.3530379311 -5.751420
2.6194126156 -1.3530379311 -5.774370
2.6294126156 -1.3530379311 -5.798130
2.6394126156 -1.3530379311 -5.822750
2.6494126156 -1.3530379311 -5.848320
2.6594126156 -1.3530379311 -5.874880
2.6694126156 -1.3530379311 -5.902480
2.6794126156 -1.3530379311 -5.931150
2.6894126156 -1.3530379311 -5.960880
2.6994126156 -1.3530379311 -5.991580
2.7094126156 -1.3530379311 -6.023070
2.7194126156 -1.3530379311 -6.054970
2.7294126156 -1.3530379311 -6.086670
2.7394126156 -1.3530379311 -6.117180
2.7494126156 -1.3530379311 -6.145060
2.7594126156 -1.3530379311 -6.168380
2.7694126156 -1.3530379311 -6.184900
2.7794126156 -1.3530379311 -6.192480
2.7894126156 -1.3530379311 -6.189770
2.7994126156 -1.3530379311 -6.176700
2.8094126156 -1.3530379311 -6.154510
2.8194126156 -1.3530379311 -6.125280
2.8294126156 -1.3530379311 -6.091270
2.8394126156 -1.3530379311 -6.054440
2.8494126156 -1.3530379311 -6.016280
2.8594126156 -1.3530379311 -5.977810
2.8694126156 -1.3530379311 -5.939680
2.8794126156 -1.3530379311 -5.902280
2.8894126156 -1.3530379311 -5.865810
2.8994126156 -1.3530379311 -5.830360
2.9094126156 -1.3530379311 -5.795940
2.9194126156 -1.3530379311 -5.762530
2.9294126156 -1.3530379311 -5.730070
2.9394126156 -1.3530379311 -5.698520
2.9494126156 -1.3530379311 -5.667800
2.9594126156 -1.3530379311 -5.637850
2.9694126156 -1.3530379311 -5.608610
2.9794126156 -1.3530379311 -5.580010
2.9894126156 -1.3530379311 -5.551990
2.9994126156 -1.3530379311 -5.524520
3.0094126156 -1.3530379311 -5.497540
3.0194126156 -1.3530379311 -5.471000
3.0294126156 -1.3530379311 -5.444870
3.0394126156 -1.3530379311 -5.419120
3.0494126156 -1.3530379311 -5.393710
3.0594126156 -1.3530379311 -5.368610
2.4594126156 -1.3430379311 -5.447920
2.4694126156 -1.3430379311 -5.464260
2.4794126156 -1.3430379311 -5.480810
2.4894126156 -1.3430379311 -5.497600
2.4994126156 -1.3430379311 -5.514640
2.5094126156 -1.3430379311 -5.531960
2.5194126156 -1.3430379311 -5.549570
2.5294126156 -1.3430379311 -5.567490
2.5394126156 -1.3430379311 -5.585760
2.5494126156 -1.3430379311 -5.604410
2.5594126156 -1.3430379311 -5.623450
2.5694126156 -1.3430379311 -5.642930
2.5794126156 -1.3430379311 -5.662890
2.5894126156 -1.3430379311 -5.683350
2.5994126156 -1.3430379311 -5.704350
2.6094126156 -1.3430379311 -5.725940
2.6194126156 -1.3430379311 -5.748170
2.6294126156 -1.3430379311 -5.771060
2.6394126156 -1.3430379311 -5.794650
2.6494126156 -1.3430379311 -5.818980
2.6594126156 -1.3430379311 -5.844070
2.6694126156 -1.3430379311 -5.869910
2.6794126156 -1.3430379311 -5.896460
2.6894126156 -1.3430379311 -5.923650
2.6994126156 -1.3430379311 -5.951320
2.7094126156 -1.3430379311 -5.979190
2.7194126156 -1.3430379311 -6.006860
2.7294126156 -1.3430379311 -6.033700
2.7394126156 -1.3430379311 -6.058820
2.7494126156 -1.3430379311 -6.081070
2.7594126156 -1.3430379311 -6.099060
2.7694126156 -1.3430379311 -6.111300
2.7794126156 -1.3430379311 -6.116490
2.7894126156 -1.3430379311 -6.113820
2.7994126156 -1.3430379311 -6.103270
2.8094126156 -1.3430379311 -6.085560
2.8194126156 -1.3430379311 -6.061940
2.8294126156 -1.3430379311 -6.033890
2.8394126156 -1.3430379311 -6.002830
2.8494126156 -1.3430379311 -5.969920
2.8594126156 -1.3430379311 -5.936090
2.8694126156 -1.3430379311 -5.901950
2.8794126156 -1.3430379311 -5.867960
2.8894126156 -1.3430379311 -5.834390
2.8994126156 -1.3430379311 -5.801390
2.9094126156 -1.3430379311 -5.769060
2.9194126156 -1.3430379311 -5.737440
2.9294126156 -1.3430379311 -5.706520
2.9394126156 -1.3430379311 -5.676290
2.9494126156 -1.3430379311 -5.646710
2.9594126156 -1.3430379311 -5.617760
2.9694126156 -1.3430379311 -5.589380
2.9794126156 -1.3430379311 -5.561540
2.9894126156 -1.3430379311 -5.534200
2.9994126156 -1.3430379311 -5.507310
3.0094126156 -1.3430379311 -5.480850
3.0194126156 -1.3430379311 -5.454780
3.0294126156 -1.3430379311 -5.429060
3.0394126156 -1.3430379311 -5.403670
3.0494126156 -1.3430379311 -5.378580
3.0594126156 -1.3430379311 -5.353780
2.4594126156 -1.3330379311 -5.425910
2.4694126156 -1.3330379311 -5.442180
2.4794126156 -1.3330379311 -5.458660
2.4894126156 -1.3330379311 -5.475350
2.4994126156 -1.3330379311 -5.492280
2.5094126156 -1.3330379311 -5.509460
2.5194126156 -1.3330379311 -5.526900
2.5294126156 -1.3330379311 -5.544640
2.5394126156 -1.3330379311 -5.562700
2.5494126156 -1.3330379311 -5.581080
2.5594126156 -1.3330379311 -5.599830
2.5694126156 -1.3330379311 -5.618960
2.5794126156 -1.3330379311 -5.638510
2.5894126156 -1.3330379311 -5.658490
2.5994126156 -1.3330379311 -5.678930
2.6094126156 -1.3330379311 -5.699870
2.6194126156 -1.3330379311 -5.721320
2.6294126156 -1.3330379311 -5.743310
2.6394126156 -1.3330379311 -5.765840
2.6494126156 -1.3330379311 -5.788920
2.6594126156 -1.3330379311 -5.812540
2.6694126156 -1.3330379311 -5.836640
2.6794126156 -1.3330379311 -5.861160
2.6894126156 -1.3330379311 -5.885960
2.6994126156 -1.3330379311 -5.910850
2.7094126156 -1.3330379311 -5.935530
2.7194126156 -1.3330379311 -5.959580
2.7294126156 -1.3330379311 -5.982420
2.7394126156 -1.3330379311 -6.003320
2.7494126156 -1.3330379311 -6.021370
2.7594126156 -1.3330379311 -6.035560
2.7694126156 -1.3330379311 -6.044880
2.7794126156 -1.3330379311 -6.048510
2.7894126156 -1.3330379311 -6.045940
2.7994126156 -1.3330379311 -6.037150
2.8094126156 -1.3330379311 -6.022580
2.8194126156 -1.3330379311 -6.003050
2.8294126156 -1.3330379311 -5.979530
2.8394126156 -1.3330379311 -5.953050
2.8494126156 -1.3330379311 -5.924510
2.8594126156 -1.3330379311 -5.894670
2.8694126156 -1.3330379311 -5.864110
2.8794126156 -1.3330379311 -5.833260
2.8894126156 -1.3330379311 -5.802420
2.8994126156 -1.3330379311 -5.771800
2.9094126156 -1.3330379311 -5.741540
2.9194126156 -1.3330379311 -5.711700
2.9294126156 -1.3330379311 -5.682340
2.9394126156 -1.3330379311 -5.653460
2.9494126156 -1.3330379311 -5.625060
2.9594126156 -1.3330379311 -5.597140
2.9694126156 -1.3330379311 -5.569680
2.9794126156 -1.3330379311 -5.542640
2.9894126156 -1.3330379311 -5.516000
2.9994126156 -1.3330379311 -5.489750
3.0094126156 -1.3330379311 -5.463840
3.0194126156 -1.3330379311 -5.438260
3.0294126156 -1.3330379311 -5.412990
3.0394126156 -1.3330379311 -5.387990
3.0494126156 -1.3330379311 -5.363250
3.0594126156 -1.3330379311 -5.338760
2.4594126156 -1.3230379311 -5.403740
2.4694126156 -1.3230379311 -5.419930
2.4794126156 -1.3230379311 -5.436310
2.4894126156 -1.3230379311 -5.452890
2.4994126156 -1.3230379311 -5.469680
2.5094126156 -1.3230379311 -5.486710
2.5194126156 -1.3230379311 -5.503980
2.5294126156 -1.3230379311 -5.521510
2.5394126156 -1.3230379311 -5.539320
2.5494126156 -1.3230379311 -5.557430
2.5594126156 -1.3230379311 -5.575850
2.5694126156 -1.3230379311 -5.594610
2.5794126156 -1.3230379311 -5.613720
2.5894126156 -1.3230379311 -5.633190
2.5994126156 -1.3230379311 -5.653050
2.6094126156 -1.3230379311 -5.673310
2.6194126156 -1.3230379311 -5.693970
2.6294126156 -1.3230379311 -5.715040
2.6394126156 -1.3230379311 -5.736510
2.6494126156 -1.3230379311 -5.758360
2.6594126156 -1.3230379311 -5.780540
2.6694126156 -1.3230379311 -5.802990
2.6794126156 -1.3230379311 -5.825590
2.6894126156 -1.3230379311 -5.848210
2.6994126156 -1.3230379311 -5.870610
2.7094126156 -1.3230379311 -5.892510
2.7194126156 -1.3230379311 -5.913500
2.7294126156 -1.3230379311 -5.933090
2.7394126156 -1.3230379311 -5.950680
2.7494126156 -1.3230379311 -5.965550
2.7594126156 -1.3230379311 -5.976980
2.7694126156 -1.3230379311 -5.984270
2.7794126156 -1.3230379311 -5.986850
2.7894126156 -1.3230379311 -5.984400
2.7994126156 -1.3230379311 -5.976910
2.8094126156 -1.3230379311 -5.964650
2.8194126156 -1.3230379311 -5.948180
2.8294126156 -1.3230379311 -5.928170
2.8394126156 -1.3230379311 -5.905350
2.8494126156 -1.3230379311 -5.880420
2.8594126156 -1.3230379311 -5.853990
2.8694126156 -1.3230379311 -5.826580
2.8794126156 -1.3230379311 -5.798570
2.8894126156 -1.3230379311 -5.770270
2.8994126156 -1.3230379311 -5.741910
2.9094126156 -1.3230379311 -5.713630
2.9194126156 -1.3230379311 -5.685540
2.9294126156 -1.3230379311 -5.657720
2.9394126156 -1.3230379311 -5.630190
2.9494126156 -1.3230379311 -5.603000
2.9594126156 -1.3230379311 -5.576130
2.9694126156 -1.3230379311 -5.549600
2.9794126156 -1.3230379311 -5.523390
2.9894126156 -1.3230379311 -5.497500
2.9994126156 -1.3230379311 -5.471900
3.0094126156 -1.3230379311 -5.446570
3.0194126156 -1.3230379311 -5.421520
3.0294126156 -1.3230379311 -5.396700
3.0394126156 -1.3230379311 -5.372120
3.0494126156 -1.3230379311 -5.347760
3.0594126156 -1.3230379311 -5.323590
2.4594126156 -1.3130379311 -5.381420
2.4694126156 -1.3130379311 -5.397510
2.4794126156 -1.3130379311 -5.413780
2.4894126156 -1.3130379311 -5.430230
2.4994126156 -1.3130379311 -5.446880
2.5094126156 -1.3130379311 -5.463740
2.5194126156 -1.3130379311 -5.480810
2.5294126156 -1.3130379311 -5.498120
2.5394126156 -1.3130379311 -5.515670
2.5494126156 -1.3130379311 -5.533480
2.5594126156 -1.3130379311 -5.551560
2.5694126156 -1.3130379311 -5.569930
2.5794126156 -1.3130379311 -5.588580
2.5894126156 -1.3130379311 -5.607540
2.5994126156 -1.3130379311 -5.626800
2.6094126156 -1.3130379311 -5.646370
2.6194126156 -1.3130379311 -5.666240
2.6294126156 -1.3130379311 -5.686400
2.6394126156 -1.3130379311 -5.706830
2.6494126156 -1.3130379311 -5.727480
2.6594126156 -1.3130379311 -5.748300
2.6694126156 -1.3130379311 -5.769190
2.6794126156 -1.3130379311 -5.790040
2.6894126156 -1.3130379311 -5.810680
2.6994126156 -1.3130379311 -5.830890
2.7094126156 -1.3130379311 -5.850400
2.7194126156 -1.3130379311 -5.868840
2.7294126156 -1.3130379311 -5.885800
2.7394126156 -1.3130379311 -5.900770
2.7494126156 -1.3130379311 -5.913220
2.7594126156 -1.3130379311 -5.922610
2.7694126156 -1.3130379311 -5.928430
2.7794126156 -1.3130379311 -5.930300
2.7894126156 -1.3130379311 -5.927990
2.7994126156 -1.3130379311 -5.921500
2.8094126156 -1.3130379311 -5.911010
2.8194126156 -1.3130379311 -5.896900
2.8294126156 -1.3130379311 -5.879640
2.8394126156 -1.3130379311 -5.859780
2.8494126156 -1.3130379311 -5.837840
2.8594126156 -1.3130379311 -5.814330
2.8694126156 -1.3130379311 -5.789670
2.8794126156 -1.3130379311 -5.764210
2.8894126156 -1.3130379311 -5.738230
2.8994126156 -1.3130379311 -5.711960
2.9094126156 -1.3130379311 -5.685570
2.9194126156 -1.3130379311 -5.659160
2.9294126156 -1.3130379311 -5.632840
2.9394126156 -1.3130379311 -5.606660
2.9494126156 -1.3130379311 -5.580650
2.9594126156 -1.3130379311 -5.554850
2.9694126156 -1.3130379311 -5.529270
2.9794126156 -1.3130379311 -5.503900
2.9894126156 -1.3130379311 -5.478760
2.9994126156 -1.3130379311 -5.453830
3.0094126156 -1.3130379311 -5.429110
3.0194126156 -1.3130379311 -5.404590
3.0294126156 -1.3130379311 -5.380260
3.0394126156 -1.3130379311 -5.356110
3.0494126156 -1.3130379311 -5.332130
3.0594126156 -1.3130379311 -5.308300
2.4594126156 -1.3030379311 -5.358950
2.4694126156 -1.3030379311 -5.374940
2.4794126156 -1.3030379311 -5.391090
2.4894126156 -1.3030379311 -5.407400
2.4994126156 -1.3030379311 -5.423900
2.5094126156 -1.3030379311 -5.440570
2.5194126156 -1.3030379311 -5.457440
2.5294126156 -1.3030379311 -5.474510
2.5394126156 -1.3030379311 -5.491790
2.5494126156 -1.3030379311 -5.509290
2.5594126156 -1.3030379311 -5.527020
2.5694126156 -1.3030379311 -5.544980
2.5794126156 -1.3030379311 -5.563170
2.5894126156 -1.3030379311 -5.581600
2.5994126156 -1.3030379311 -5.600260
2.6094126156 -1.3030379311 -5.619150
2.6194126156 -1.3030379311 -5.638240
2.6294126156 -1.3030379311 -5.657520
2.6394126156 -1.3030379311 -5.676940
2.6494126156 -1.3030379311 -5.696460
2.6594126156 -1.3030379311 -5.716000
2.6694126156 -1.3030379311 -5.735460
2.6794126156 -1.3030379311 -5.754720
2.6894126156 -1.3030379311 -5.773600
2.6994126156 -1.3030379311 -5.791910
2.7094126156 -1.3030379311 -5.809370
2.7194126156 -1.3030379311 -5.825690
2.7294126156 -1.3030379311 -5.840510
2.7394126156 -1.3030379311 -5.853420
2.7494126156 -1.3030379311 -5.864000
2.7594126156 -1.3030379311 -5.871860
2.7694126156 -1.3030379311 -5.876610
2.7794126156 -1.3030379311 -5.878000
2.7894126156 -1.3030379311 -5.875850
2.7994126156 -1.3030379311 -5.870160
2.8094126156 -1.3030379311 -5.861060
2.8194126156 -1.3030379311 -5.848810
2.8294126156 -1.3030379311 -5.833760
2.8394126156 -1.3030379311 -5.816310
2.8494126156 -1.3030379311 -5.796880
2.8594126156 -1.3030379311 -5.775850
2.8694126156 -1.3030379311 -5.753590
2.8794126156 -1.3030379311 -5.730390
2.8894126156 -1.3030379311 -5.706520
2.8994126156 -1.3030379311 -5.682190
2.9094126156 -1.3030379311 -5.657560
2.9194126156 -1.3030379311 -5.632750
2.9294126156 -1.3030379311 -5.607870
2.9394126156 -1.3030379311 -5.582990
2.9494126156 -1.3030379311 -5.558150
2.9594126156 -1.3030379311 -5.533400
2.9694126156 -1.3030379311 -5.508760
2.9794126156 -1.3030379311 -5.484240
2.9894126156 -1.3030379311 -5.459860
2.9994126156 -1.3030379311 -5.435610
3.0094126156 -1.3030379311 -5.411510
3.0194126156 -1.3030379311 -5.387540
3.0294126156 -1.3030379311 -5.363700
3.0394126156 -1.3030379311 -5.339990
3.0494126156 -1.3030379311 -5.316400
3.0594126156 -1.3030379311 -5.292940
2.4594126156 -1.2930379311 -5.336360
2.4694126156 -1.2930379311 -5.352230
2.4794126156 -1.2930379311 -5.368250
2.4894126156 -1.2930379311 -5.384420
2.4994126156 -1.2930379311 -5.400750
2.5094126156 -1.2930379311 -5.417230
2.5194126156 -1.2930379311 -5.433890
2.5294126156 -1.2930379311 -5.450710
2.5394126156 -1.2930379311 -5.467710
2.5494126156 -1.2930379311 -5.484900
2.5594126156 -1.2930379311 -5.502270
2.5694126156 -1.2930379311 -5.519820
2.5794126156 -1.2930379311 -5.537550
2.5894126156 -1.2930379311 -5.555460
2.5994126156 -1.2930379311 -5.573530
2.6094126156 -1.2930379311 -5.591750
2.6194126156 -1.2930379311 -5.610090
2.6294126156 -1.2930379311 -5.628520
2.6394126156 -1.2930379311 -5.646990
2.6494126156 -1.2930379311 -5.665450
2.6594126156 -1.2930379311 -5.683800
2.6694126156 -1.2930379311 -5.701960
2.6794126156 -1.2930379311 -5.719790
2.6894126156 -1.2930379311 -5.737120
2.6994126156 -1.2930379311 -5.753780
2.7094126156 -1.2930379311 -5.769520
2.7194126156 -1.2930379311 -5.784070
2.7294126156 -1.2930379311 -5.797150
2.7394126156 -1.2930379311 -5.808420
2.7494126156 -1.2930379311 -5.817560
2.7594126156 -1.2930379311 -5.824250
2.7694126156 -1.2930379311 -5.828230
2.7794126156 -1.2930379311 -5.829280
2.7894126156 -1.2930379311 -5.827300
2.7994126156 -1.2930379311 -5.822280
2.8094126156 -1.2930379311 -5.814300
2.8194126156 -1.2930379311 -5.803570
2.8294126156 -1.2930379311 -5.790320
2.8394126156 -1.2930379311 -5.774880
2.8494126156 -1.2930379311 -5.757540
