re im logsig
1.8650000000 -0.3050000000 -3.278100
1.8750000000 -0.3050000000 -3.250860
1.8850000000 -0.3050000000 -3.225150
1.8950000000 -0.3050000000 -3.200790
1.9050000000 -0.3050000000 -3.177640
1.9150000000 -0.3050000000 -3.155590
1.9250000000 -0.3050000000 -3.134540
1.9350000000 -0.3050000000 -3.114380
1.9450000000 -0.3050000000 -3.095050
1.9550000000 -0.3050000000 -3.076470
1.9650000000 -0.3050000000 -3.058580
1.9750000000 -0.3050000000 -3.041330
1.9850000000 -0.3050000000 -3.024680
1.9950000000 -0.3050000000 -3.008560
2.0050000000 -0.3050000000 -2.992960
2.0150000000 -0.3050000000 -2.977830
2.0250000000 -0.3050000000 -2.963140
1.4250000000 -0.2950000000 -2.930560
1.4350000000 -0.2950000000 -2.947700
1.4450000000 -0.2950000000 -2.965350
1.4550000000 -0.2950000000 -2.983530
1.4650000000 -0.2950000000 -3.002280
1.4750000000 -0.2950000000 -3.021640
1.4850000000 -0.2950000000 -3.041670
1.4950000000 -0.2950000000 -3.062410
1.5050000000 -0.2950000000 -3.083920
1.5150000000 -0.2950000000 -3.106280
1.5250000000 -0.2950000000 -3.129550
1.5350000000 -0.2950000000 -3.153840
1.5450000000 -0.2950000000 -3.179250
1.5550000000 -0.2950000000 -3.205880
1.5650000000 -0.2950000000 -3.233880
1.5750000000 -0.2950000000 -3.263390
1.5850000000 -0.2950000000 -3.294610
1.5950000000 -0.2950000000 -3.327730
1.6050000000 -0.2950000000 -3.363000
1.6150000000 -0.2950000000 -3.400680
1.6250000000 -0.2950000000 -3.441080
1.6350000000 -0.2950000000 -3.484520
1.6450000000 -0.2950000000 -3.531310
1.6550000000 -0.2950000000 -3.581660
1.6650000000 -0.2950000000 -3.635500
1.6750000000 -0.2950000000 -3.692110
1.6850000000 -0.2950000000 -3.749390
1.6950000000 -0.2950000000 -3.802600
1.7050000000 -0.2950000000 -3.843470
1.7150000000 -0.2950000000 -3.861780
1.7250000000 -0.2950000000 -3.851700
1.7350000000 -0.2950000000 -3.817020
1.7450000000 -0.2950000000 -3.767630
1.7550000000 -0.2950000000 -3.712580
1.7650000000 -0.2950000000 -3.657370
1.7750000000 -0.2950000000 -3.604610
1.7850000000 -0.2950000000 -3.555250
1.7950000000 -0.2950000000 -3.509480
1.8050000000 -0.2950000000 -3.467120
1.8150000000 -0.2950000000 -3.427880
1.8250000000 -0.2950000000 -3.391430
1.8350000000 -0.2950000000 -3.357470
1.8450000000 -0.2950000000 -3.325720
1.8550000000 -0.2950000000 -3.295930
1.8650000000 -0.2950000000 -3.267890
1.8750000000 -0.2950000000 -3.241410
1.8850000000 -0.2950000000 -3.216330
1.8950000000 -0.2950000000 -3.192520
1.9050000000 -0.2950000000 -3.169850
1.9150000000 -0.2950000000 -3.148210
1.9250000000 -0.2950000000 -3.127510
1.9350000000 -0.2950000000 -3.107670
1.9450000000 -0.2950000000 -3.088620
1.9550000000 -0.2950000000 -3.070300
1.9650000000 -0.2950000000 -3.052640
1.9750000000 -0.2950000000 -3.035600
1.9850000000 -0.2950000000 -3.019130
1.9950000000 -0.2950000000 -3.003190
2.0050000000 -0.2950000000 -2.987750
2.0150000000 -0.2950000000 -2.972770
2.0250000000 -0.2950000000 -2.958220
1.4250000000 -0.2850000000 -2.925330
1.4350000000 -0.2850000000 -2.942250
1.4450000000 -0.2850000000 -2.959660
1.4550000000 -0.2850000000 -2.977580
1.4650000000 -0.2850000000 -2.996060
1.4750000000 -0.2850000000 -3.015130
1.4850000000 -0.2850000000 -3.034830
1.4950000000 -0.2850000000 -3.055210
1.5050000000 -0.2850000000 -3.076320
1.5150000000 -0.2850000000 -3.098240
1.5250000000 -0.2850000000 -3.121020
1.5350000000 -0.2850000000 -3.144730
1.5450000000 -0.2850000000 -3.169480
1.5550000000 -0.2850000000 -3.195350
1.5650000000 -0.2850000000 -3.222460
1.5750000000 -0.2850000000 -3.250920
1.5850000000 -0.2850000000 -3.280880
1.5950000000 -0.2850000000 -3.312470
1.6050000000 -0.2850000000 -3.345860
1.6150000000 -0.2850000000 -3.381200
1.6250000000 -0.2850000000 -3.418660
1.6350000000 -0.2850000000 -3.458330
1.6450000000 -0.2850000000 -3.500240
1.6550000000 -0.2850000000 -3.544210
1.6650000000 -0.2850000000 -3.589700
1.6750000000 -0.2850000000 -3.635520
1.6850000000 -0.2850000000 -3.679430
1.6950000000 -0.2850000000 -3.717730
1.7050000000 -0.2850000000 -3.745400
1.7150000000 -0.2850000000 -3.757450
1.7250000000 -0.2850000000 -3.751370
1.7350000000 -0.2850000000 -3.728750
1.7450000000 -0.2850000000 -3.694270
1.7550000000 -0.2850000000 -3.653110
1.7650000000 -0.2850000000 -3.609310
1.7750000000 -0.2850000000 -3.565420
1.7850000000 -0.2850000000 -3.522860
1.7950000000 -0.2850000000 -3.482280
1.8050000000 -0.2850000000 -3.443910
1.8150000000 -0.2850000000 -3.407780
1.8250000000 -0.2850000000 -3.373800
1.8350000000 -0.2850000000 -3.341810
1.8450000000 -0.2850000000 -3.311650
1.8550000000 -0.2850000000 -3.283180
1.8650000000 -0.2850000000 -3.256230
1.8750000000 -0.2850000000 -3.230660
1.8850000000 -0.2850000000 -3.206360
1.8950000000 -0.2850000000 -3.183220
1.9050000000 -0.2850000000 -3.161120
1.9150000000 -0.2850000000 -3.139980
1.9250000000 -0.2850000000 -3.119720
1.9350000000 -0.2850000000 -3.100270
1.9450000000 -0.2850000000 -3.081560
1.9550000000 -0.2850000000 -3.063550
1.9650000000 -0.2850000000 -3.046170
1.9750000000 -0.2850000000 -3.029380
1.9850000000 -0.2850000000 -3.013140
1.9950000000 -0.2850000000 -2.997410
2.0050000000 -0.2850000000 -2.982160
2.0150000000 -0.2850000000 -2.967360
2.0250000000 -0.2850000000 -2.952970
1.4250000000 -0.2750000000 -2.919810
1.4350000000 -0.2750000000 -2.936480
1.4450000000 -0.2750000000 -2.953620
1.4550000000 -0.2750000000 -2.971250
1.4650000000 -0.2750000000 -2.989420
1.4750000000 -0.2750000000 -3.008140
1.4850000000 -0.2750000000 -3.027470
1.4950000000 -0.2750000000 -3.047430
1.5050000000 -0.2750000000 -3.068090
1.5150000000 -0.2750000000 -3.089490
1.5250000000 -0.2750000000 -3.111690
1.5350000000 -0.2750000000 -3.134750
1.5450000000 -0.2750000000 -3.158740
1.5550000000 -0.2750000000 -3.183740
1.5650000000 -0.2750000000 -3.209840
1.5750000000 -0.2750000000 -3.237110
1.5850000000 -0.2750000000 -3.265650
1.5950000000 -0.2750000000 -3.295550
1.6050000000 -0.2750000000 -3.326900
1.6150000000 -0.2750000000 -3.359750
1.6250000000 -0.2750000000 -3.394130
1.6350000000 -0.2750000000 -3.430000
1.6450000000 -0.2750000000 -3.467170
1.6550000000 -0.2750000000 -3.505260
1.6650000000 -0.2750000000 -3.543530
1.6750000000 -0.2750000000 -3.580730
1.6850000000 -0.2750000000 -3.614960
1.6950000000 -0.2750000000 -3.643570
1.7050000000 -0.2750000000 -3.663530
1.7150000000 -0.2750000000 -3.672160
1.7250000000 -0.2750000000 -3.668240
1.7350000000 -0.2750000000 -3.652530
1.7450000000 -0.2750000000 -3.627480
1.7550000000 -0.2750000000 -3.596130
1.7650000000 -0.2750000000 -3.561240
1.7750000000 -0.2750000000 -3.524910
1.7850000000 -0.2750000000 -3.488530
1.7950000000 -0.2750000000 -3.452920
1.8050000000 -0.2750000000 -3.418550
1.8150000000 -0.2750000000 -3.385650
1.8250000000 -0.2750000000 -3.354270
1.8350000000 -0.2750000000 -3.324410
1.8450000000 -0.2750000000 -3.296010
1.8550000000 -0.2750000000 -3.269000
1.8650000000 -0.2750000000 -3.243280
1.8750000000 -0.2750000000 -3.218750
1.8850000000 -0.2750000000 -3.195340
1.8950000000 -0.2750000000 -3.172950
1.9050000000 -0.2750000000 -3.151520
1.9150000000 -0.2750000000 -3.130950
1.9250000000 -0.2750000000 -3.111200
1.9350000000 -0.2750000000 -3.092200
1.9450000000 -0.2750000000 -3.073900
1.9550000000 -0.2750000000 -3.056240
1.9650000000 -0.2750000000 -3.039180
1.9750000000 -0.2750000000 -3.022690
1.9850000000 -0.2750000000 -3.006710
1.9950000000 -0.2750000000 -2.991230
2.0050000000 -0.2750000000 -2.976200
2.0150000000 -0.2750000000 -2.961600
2.0250000000 -0.2750000000 -2.947410
1.4250000000 -0.2650000000 -2.914020
1.4350000000 -0.2650000000 -2.930410
1.4450000000 -0.2650000000 -2.947250
1.4550000000 -0.2650000000 -2.964560
1.4650000000 -0.2650000000 -2.982370
1.4750000000 -0.2650000000 -3.000710
1.4850000000 -0.2650000000 -3.019620
1.4950000000 -0.2650000000 -3.039120
1.5050000000 -0.2650000000 -3.059270
1.5150000000 -0.2650000000 -3.080090
1.5250000000 -0.2650000000 -3.101650
1.5350000000 -0.2650000000 -3.123980
1.5450000000 -0.2650000000 -3.147140
1.5550000000 -0.2650000000 -3.171190
1.5650000000 -0.2650000000 -3.196180
1.5750000000 -0.2650000000 -3.222160
1.5850000000 -0.2650000000 -3.249200
1.5950000000 -0.2650000000 -3.277320
1.6050000000 -0.2650000000 -3.306550
1.6150000000 -0.2650000000 -3.336880
1.6250000000 -0.2650000000 -3.368230
1.6350000000 -0.2650000000 -3.400460
1.6450000000 -0.2650000000 -3.433270
1.6550000000 -0.2650000000 -3.466180
1.6650000000 -0.2650000000 -3.498430
1.6750000000 -0.2650000000 -3.528910
1.6850000000 -0.2650000000 -3.556120
1.6950000000 -0.2650000000 -3.578240
1.7050000000 -0.2650000000 -3.593350
1.7150000000 -0.2650000000 -3.599920
1.7250000000 -0.2650000000 -3.597290
1.7350000000 -0.2650000000 -3.585870
1.7450000000 -0.2650000000 -3.567040
1.7550000000 -0.2650000000 -3.542660
1.7650000000 -0.2650000000 -3.514610
1.7750000000 -0.2650000000 -3.484470
1.7850000000 -0.2650000000 -3.453460
1.7950000000 -0.2650000000 -3.422390
1.8050000000 -0.2650000000 -3.391820
1.8150000000 -0.2650000000 -3.362060
1.8250000000 -0.2650000000 -3.333310
1.8350000000 -0.2650000000 -3.305640
1.8450000000 -0.2650000000 -3.279080
1.8550000000 -0.2650000000 -3.253620
1.8650000000 -0.2650000000 -3.229220
1.8750000000 -0.2650000000 -3.205820
1.8850000000 -0.2650000000 -3.183380
1.8950000000 -0.2650000000 -3.161830
1.9050000000 -0.2650000000 -3.141130
1.9150000000 -0.2650000000 -3.121210
1.9250000000 -0.2650000000 -3.102030
1.9350000000 -0.2650000000 -3.083530
1.9450000000 -0.2650000000 -3.065670
1.9550000000 -0.2650000000 -3.048420
1.9650000000 -0.2650000000 -3.031720
1.9750000000 -0.2650000000 -3.015560
1.9850000000 -0.2650000000 -2.999880
1.9950000000 -0.2650000000 -2.984670
2.0050000000 -0.2650000000 -2.969890
2.0150000000 -0.2650000000 -2.955520
2.0250000000 -0.2650000000 -2.941540
1.4250000000 -0.2550000000 -2.907960
1.4350000000 -0.2550000000 -2.924040
1.4450000000 -0.2550000000 -2.940550
1.4550000000 -0.2550000000 -2.957510
1.4650000000 -0.2550000000 -2.974940
1.4750000000 -0.2550000000 -2.992870
1.4850000000 -0.2550000000 -3.011310
1.4950000000 -0.2550000000 -3.030310
1.5050000000 -0.2550000000 -3.049900
1.5150000000 -0.2550000000 -3.070100
1.5250000000 -0.2550000000 -3.090960
1.5350000000 -0.2550000000 -3.112510
1.5450000000 -0.2550000000 -3.134780
1.5550000000 -0.2550000000 -3.157820
1.5650000000 -0.2550000000 -3.181650
1.5750000000 -0.2550000000 -3.206300
1.5850000000 -0.2550000000 -3.231780
1.5950000000 -0.2550000000 -3.258100
1.6050000000 -0.2550000000 -3.285230
1.6150000000 -0.2550000000 -3.313090
1.6250000000 -0.2550000000 -3.341560
1.6350000000 -0.2550000000 -3.370420
1.6450000000 -0.2550000000 -3.399330
1.6550000000 -0.2550000000 -3.427810
1.6650000000 -0.2550000000 -3.455150
1.6750000000 -0.2550000000 -3.480420
1.6850000000 -0.2550000000 -3.502490
1.6950000000 -0.2550000000 -3.520080
1.7050000000 -0.2550000000 -3.531960
1.7150000000 -0.2550000000 -3.537200
1.7250000000 -0.2550000000 -3.535400
1.7350000000 -0.2550000000 -3.526800
1.7450000000 -0.2550000000 -3.512250
1.7550000000 -0.2550000000 -3.492920
1.7650000000 -0.2550000000 -3.470090
1.7750000000 -0.2550000000 -3.444950
1.7850000000 -0.2550000000 -3.418480
1.7950000000 -0.2550000000 -3.391430
1.8050000000 -0.2550000000 -3.364330
1.8150000000 -0.2550000000 -3.337560
1.8250000000 -0.2550000000 -3.311350
1.8350000000 -0.2550000000 -3.285850
1.8450000000 -0.2550000000 -3.261150
1.8550000000 -0.2550000000 -3.237280
1.8650000000 -0.2550000000 -3.214240
1.8750000000 -0.2550000000 -3.192020
1.8850000000 -0.2550000000 -3.170610
1.8950000000 -0.2550000000 -3.149960
1.9050000000 -0.2550000000 -3.130040
1.9150000000 -0.2550000000 -3.110810
1.9250000000 -0.2550000000 -3.092240
1.9350000000 -0.2550000000 -3.074290
1.9450000000 -0.2550000000 -3.056930
1.9550000000 -0.2550000000 -3.040110
1.9650000000 -0.2550000000 -3.023810
1.9750000000 -0.2550000000 -3.008000
1.9850000000 -0.2550000000 -2.992660
1.9950000000 -0.2550000000 -2.977740
2.0050000000 -0.2550000000 -2.963240
2.0150000000 -0.2550000000 -2.949120
2.0250000000 -0.2550000000 -2.935370
1.4250000000 -0.2450000000 -2.901640
1.4350000000 -0.2450000000 -2.917400
1.4450000000 -0.2450000000 -2.933560
1.4550000000 -0.2450000000 -2.950140
1.4650000000 -0.2450000000 -2.967160
1.4750000000 -0.2450000000 -2.984640
1.4850000000 -0.2450000000 -3.002600
1.4950000000 -0.2450000000 -3.021060
1.5050000000 -0.2450000000 -3.040050
1.5150000000 -0.2450000000 -3.059600
1.5250000000 -0.2450000000 -3.079720
1.5350000000 -0.2450000000 -3.100440
1.5450000000 -0.2450000000 -3.121790
1.5550000000 -0.2450000000 -3.143780
1.5650000000 -0.2450000000 -3.166420
1.5750000000 -0.2450000000 -3.189720
1.5850000000 -0.2450000000 -3.213650
1.5950000000 -0.2450000000 -3.238200
1.6050000000 -0.2450000000 -3.263280
1.6150000000 -0.2450000000 -3.288810
1.6250000000 -0.2450000000 -3.314600
1.6350000000 -0.2450000000 -3.340420
1.6450000000 -0.2450000000 -3.365930
1.6550000000 -0.2450000000 -3.390660
1.6650000000 -0.2450000000 -3.414000
1.6750000000 -0.2450000000 -3.435220
1.6850000000 -0.2450000000 -3.453440
1.6950000000 -0.2450000000 -3.467780
1.7050000000 -0.2450000000 -3.477410
1.7150000000 -0.2450000000 -3.481740
1.7250000000 -0.2450000000 -3.480500
1.7350000000 -0.2450000000 -3.473860
1.7450000000 -0.2450000000 -3.462350
1.7550000000 -0.2450000000 -3.446750
1.7650000000 -0.2450000000 -3.427950
1.7750000000 -0.2450000000 -3.406820
1.7850000000 -0.2450000000 -3.384160
1.7950000000 -0.2450000000 -3.360580
1.8050000000 -0.2450000000 -3.336590
1.8150000000 -0.2450000000 -3.312560
1.8250000000 -0.2450000000 -3.288760
1.8350000000 -0.2450000000 -3.265350
1.8450000000 -0.2450000000 -3.242470
1.8550000000 -0.2450000000 -3.220180
1.8650000000 -0.2450000000 -3.198520
1.8750000000 -0.2450000000 -3.177510
1.8850000000 -0.2450000000 -3.157150
1.8950000000 -0.2450000000 -3.137430
1.9050000000 -0.2450000000 -3.118330
1.9150000000 -0.2450000000 -3.099840
1.9250000000 -0.2450000000 -3.081920
1.9350000000 -0.2450000000 -3.064550
1.9450000000 -0.2450000000 -3.047700
1.9550000000 -0.2450000000 -3.031360
1.9650000000 -0.2450000000 -3.015490
1.9750000000 -0.2450000000 -3.000060
1.9850000000 -0.2450000000 -2.985070
1.9950000000 -0.2450000000 -2.970470
2.0050000000 -0.2450000000 -2.956270
2.0150000000 -0.2450000000 -2.942420
2.0250000000 -0.2450000000 -2.928920
1.4250000000 -0.2350000000 -2.895090
1.4350000000 -0.2350000000 -2.910500
1.4450000000 -0.2350000000 -2.926290
1.4550000000 -0.2350000000 -2.942470
1.4650000000 -0.2350000000 -2.959050
1.4750000000 -0.2350000000 -2.976060
1.4850000000 -0.2350000000 -2.993510
1.4950000000 -0.2350000000 -3.011410
1.5050000000 -0.2350000000 -3.029780
1.5150000000 -0.2350000000 -3.048640
1.5250000000 -0.2350000000 -3.068000
1.5350000000 -0.2350000000 -3.087880
1.5450000000 -0.2350000000 -3.108290
1.5550000000 -0.2350000000 -3.129210
1.5650000000 -0.2350000000 -3.150660
1.5750000000 -0.2350000000 -3.172610
1.5850000000 -0.2350000000 -3.195030
1.5950000000 -0.2350000000 -3.217860
1.6050000000 -0.2350000000 -3.241010
1.6150000000 -0.2350000000 -3.264350
1.6250000000 -0.2350000000 -3.287700
1.6350000000 -0.2350000000 -3.310820
1.6450000000 -0.2350000000 -3.333390
1.6550000000 -0.2350000000 -3.354970
1.6650000000 -0.2350000000 -3.375070
1.6750000000 -0.2350000000 -3.393100
1.6850000000 -0.2350000000 -3.408400
1.6950000000 -0.2350000000 -3.420340
1.7050000000 -0.2350000000 -3.428340
1.7150000000 -0.2350000000 -3.432000
1.7250000000 -0.2350000000 -3.431160
1.7350000000 -0.2350000000 -3.425930
1.7450000000 -0.2350000000 -3.416650
1.7550000000 -0.2350000000 -3.403860
1.7650000000 -0.2350000000 -3.388200
1.7750000000 -0.2350000000 -3.370300
1.7850000000 -0.2350000000 -3.350800
1.7950000000 -0.2350000000 -3.330210
1.8050000000 -0.2350000000 -3.308960
1.8150000000 -0.2350000000 -3.287420
1.8250000000 -0.2350000000 -3.265840
1.8350000000 -0.2350000000 -3.244400
1.8450000000 -0.2350000000 -3.223270
1.8550000000 -0.2350000000 -3.202520
1.8650000000 -0.2350000000 -3.182220
1.8750000000 -0.2350000000 -3.162420
1.8850000000 -0.2350000000 -3.143130
1.8950000000 -0.2350000000 -3.124350
1.9050000000 -0.2350000000 -3.106100
1.9150000000 -0.2350000000 -3.088360
1.9250000000 -0.2350000000 -3.071110
1.9350000000 -0.2350000000 -3.054350
1.9450000000 -0.2350000000 -3.038050
1.9550000000 -0.2350000000 -3.022200
1.9650000000 -0.2350000000 -3.006780
1.9750000000 -0.2350000000 -2.991760
1.9850000000 -0.2350000000 -2.977140
1.9950000000 -0.2350000000 -2.962890
2.0050000000 -0.2350000000 -2.948990
2.0150000000 -0.2350000000 -2.935440
2.0250000000 -0.2350000000 -2.922210
1.4250000000 -0.2250000000 -2.888310
1.4350000000 -0.2250000000 -2.903360
1.4450000000 -0.2250000000 -2.918760
1.4550000000 -0.2250000000 -2.934520
1.4650000000 -0.2250000000 -2.950660
1.4750000000 -0.2250000000 -2.967180
1.4850000000 -0.2250000000 -2.984090
1.4950000000 -0.2250000000 -3.001410
1.5050000000 -0.2250000000 -3.019140
1.5150000000 -0.2250000000 -3.037300
1.5250000000 -0.2250000000 -3.055890
1.5350000000 -0.2250000000 -3.074910
1.5450000000 -0.2250000000 -3.094370
1.5550000000 -0.2250000000 -3.114240
1.5650000000 -0.2250000000 -3.134510
1.5750000000 -0.2250000000 -3.155150
1.5850000000 -0.2250000000 -3.176100
1.5950000000 -0.2250000000 -3.197300
1.6050000000 -0.2250000000 -3.218640
1.6150000000 -0.2250000000 -3.239980
1.6250000000 -0.2250000000 -3.261140
1.6350000000 -0.2250000000 -3.281880
1.6450000000 -0.2250000000 -3.301900
1.6550000000 -0.2250000000 -3.320860
1.6650000000 -0.2250000000 -3.338310
1.6750000000 -0.2250000000 -3.353800
1.6850000000 -0.2250000000 -3.366840
1.6950000000 -0.2250000000 -3.376950
1.7050000000 -0.2250000000 -3.383730
1.7150000000 -0.2250000000 -3.386910
1.7250000000 -0.2250000000 -3.386360
1.7350000000 -0.2250000000 -3.382170
1.7450000000 -0.2250000000 -3.374570
1.7550000000 -0.2250000000 -3.363950
1.7650000000 -0.2250000000 -3.350750
1.7750000000 -0.2250000000 -3.335470
1.7850000000 -0.2250000000 -3.318600
1.7950000000 -0.2250000000 -3.300550
1.8050000000 -0.2250000000 -3.281710
1.8150000000 -0.2250000000 -3.262390
1.8250000000 -0.2250000000 -3.242830
1.8350000000 -0.2250000000 -3.223230
1.8450000000 -0.2250000000 -3.203750
1.8550000000 -0.2250000000 -3.184480
1.8650000000 -0.2250000000 -3.165510
1.8750000000 -0.2250000000 -3.146890
1.8850000000 -0.2250000000 -3.128650
1.8950000000 -0.2250000000 -3.110830
1.9050000000 -0.2250000000 -3.093430
1.9150000000 -0.2250000000 -3.076450
1.9250000000 -0.2250000000 -3.059890
1.9350000000 -0.2250000000 -3.043750
1.9450000000 -0.2250000000 -3.028020
1.9550000000 -0.2250000000 -3.012680
1.9650000000 -0.2250000000 -2.997720
1.9750000000 -0.2250000000 -2.983130
1.9850000000 -0.2250000000 -2.968900
1.9950000000 -0.2250000000 -2.955010
2.0050000000 -0.2250000000 -2.941440
2.0150000000 -0.2250000000 -2.928190
2.0250000000 -0.2250000000 -2.915240
1.4250000000 -0.2150000000 -2.881320
1.4350000000 -0.2150000000 -2.896000
1.4450000000 -0.2150000000 -2.911000
1.4550000000 -0.2150000000 -2.926330
1.4650000000 -0.2150000000 -2.942000
1.4750000000 -0.2150000000 -2.958010
1.4850000000 -0.2150000000 -2.974380
1.4950000000 -0.2150000000 -2.991110
1.5050000000 -0.2150000000 -3.008190
1.5150000000 -0.2150000000 -3.025640
1.5250000000 -0.2150000000 -3.043460
1.5350000000 -0.2150000000 -3.061630
1.5450000000 -0.2150000000 -3.080140
1.5550000000 -0.2150000000 -3.098970
1.5650000000 -0.2150000000 -3.118100
1.5750000000 -0.2150000000 -3.137470
1.5850000000 -0.2150000000 -3.157030
1.5950000000 -0.2150000000 -3.176700
1.6050000000 -0.2150000000 -3.196360
1.6150000000 -0.2150000000 -3.215880
1.6250000000 -0.2150000000 -3.235070
1.6350000000 -0.2150000000 -3.253730
1.6450000000 -0.2150000000 -3.271580
1.6550000000 -0.2150000000 -3.288320
1.6650000000 -0.2150000000 -3.303600
1.6750000000 -0.2150000000 -3.317060
1.6850000000 -0.2150000000 -3.328310
1.6950000000 -0.2150000000 -3.337000
1.7050000000 -0.2150000000 -3.342850
1.7150000000 -0.2150000000 -3.345650
1.7250000000 -0.2150000000 -3.345320
1.7350000000 -0.2150000000 -3.341920
1.7450000000 -0.2150000000 -3.335620
1.7550000000 -0.2150000000 -3.326690
1.7650000000 -0.2150000000 -3.315460
1.7750000000 -0.2150000000 -3.302320
1.7850000000 -0.2150000000 -3.287630
1.7950000000 -0.2150000000 -3.271750
1.8050000000 -0.2150000000 -3.255000
1.8150000000 -0.2150000000 -3.237650
1.8250000000 -0.2150000000 -3.219930
1.8350000000 -0.2150000000 -3.202020
1.8450000000 -0.2150000000 -3.184080
1.8550000000 -0.2150000000 -3.166210
1.8650000000 -0.2150000000 -3.148510
1.8750000000 -0.2150000000 -3.131040
1.8850000000 -0.2150000000 -3.113840
1.8950000000 -0.2150000000 -3.096960
1.9050000000 -0.2150000000 -3.080400
1.9150000000 -0.2150000000 -3.064190
1.9250000000 -0.2150000000 -3.048330
1.9350000000 -0.2150000000 -3.032820
1.9450000000 -0.2150000000 -3.017660
1.9550000000 -0.2150000000 -3.002840
1.9650000000 -0.2150000000 -2.988360
1.9750000000 -0.2150000000 -2.974210
1.9850000000 -0.2150000000 -2.960380
1.9950000000 -0.2150000000 -2.946860
2.0050000000 -0.2150000000 -2.933640
2.0150000000 -0.2150000000 -2.920700
2.0250000000 -0.2150000000 -2.908040
1.4250000000 -0.2050000000 -2.874140
1.4350000000 -0.2050000000 -2.888430
1.4450000000 -0.2050000000 -2.903020
1.4550000000 -0.2050000000 -2.917920
1.4650000000 -0.2050000000 -2.933110
1.4750000000 -0.2050000000 -2.948620
1.4850000000 -0.2050000000 -2.964430
1.4950000000 -0.2050000000 -2.980560
1.5050000000 -0.2050000000 -2.996990
1.5150000000 -0.2050000000 -3.013740
1.5250000000 -0.2050000000 -3.030780
1.5350000000 -0.2050000000 -3.048100
1.5450000000 -0.2050000000 -3.065690
1.5550000000 -0.2050000000 -3.083520
1.5650000000 -0.2050000000 -3.101540
1.5750000000 -0.2050000000 -3.119710
1.5850000000 -0.2050000000 -3.137960
1.5950000000 -0.2050000000 -3.156200
1.6050000000 -0.2050000000 -3.174320
1.6150000000 -0.2050000000 -3.192190
1.6250000000 -0.2050000000 -3.209640
1.6350000000 -0.2050000000 -3.226470
1.6450000000 -0.2050000000 -3.242450
1.6550000000 -0.2050000000 -3.257330
1.6650000000 -0.2050000000 -3.270820
1.6750000000 -0.2050000000 -3.282610
1.6850000000 -0.2050000000 -3.292430
1.6950000000 -0.2050000000 -3.300000
1.7050000000 -0.2050000000 -3.305120
1.7150000000 -0.2050000000 -3.307620
1.7250000000 -0.2050000000 -3.307460
1.7350000000 -0.2050000000 -3.304680
1.7450000000 -0.2050000000 -3.299390
1.7550000000 -0.2050000000 -3.291810
1.7650000000 -0.2050000000 -3.282170
1.7750000000 -0.2050000000 -3.270780
1.7850000000 -0.2050000000 -3.257930
1.7950000000 -0.2050000000 -3.243900
1.8050000000 -0.2050000000 -3.228960
1.8150000000 -0.2050000000 -3.213360
1.8250000000 -0.2050000000 -3.197280
1.8350000000 -0.2050000000 -3.180920
1.8450000000 -0.2050000000 -3.164400
1.8550000000 -0.2050000000 -3.147850
1.8650000000 -0.2050000000 -3.131350
1.8750000000 -0.2050000000 -3.114980
1.8850000000 -0.2050000000 -3.098780
1.8950000000 -0.2050000000 -3.082810
1.9050000000 -0.2050000000 -3.067090
1.9150000000 -0.2050000000 -3.051640
1.9250000000 -0.2050000000 -3.036470
1.9350000000 -0.2050000000 -3.021590
1.9450000000 -0.2050000000 -3.007010
1.9550000000 -0.2050000000 -2.992720
1.9650000000 -0.2050000000 -2.978730
1.9750000000 -0.2050000000 -2.965030
1.9850000000 -0.2050000000 -2.951610
1.9950000000 -0.2050000000 -2.938470
2.0050000000 -0.2050000000 -2.925600
2.0150000000 -0.2050000000 -2.912990
2.0250000000 -0.2050000000 -2.900630
1.4250000000 -0.1950000000 -2.866790
1.4350000000 -0.1950000000 -2.880690
1.4450000000 -0.1950000000 -2.894870
1.4550000000 -0.1950000000 -2.909310
1.4650000000 -0.1950000000 -2.924030
1.4750000000 -0.1950000000 -2.939020
1.4850000000 -0.1950000000 -2.954280
1.4950000000 -0.1950000000 -2.969800
1.5050000000 -0.1950000000 -2.985590
1.5150000000 -0.1950000000 -3.001630
1.5250000000 -0.1950000000 -3.017910
1.5350000000 -0.1950000000 -3.034410
1.5450000000 -0.1950000000 -3.051100
1.5550000000 -0.1950000000 -3.067960
1.5650000000 -0.1950000000 -3.084930
1.5750000000 -0.1950000000 -3.101960
1.5850000000 -0.1950000000 -3.118980
1.5950000000 -0.1950000000 -3.135900
1.6050000000 -0.1950000000 -3.152620
1.6150000000 -0.1950000000 -3.169000
1.6250000000 -0.1950000000 -3.184900
1.6350000000 -0.1950000000 -3.200140
1.6450000000 -0.1950000000 -3.214520
1.6550000000 -0.1950000000 -3.227820
1.6650000000 -0.1950000000 -3.239800
1.6750000000 -0.1950000000 -3.250230
1.6850000000 -0.1950000000 -3.258890
1.6950000000 -0.1950000000 -3.265560
1.7050000000 -0.1950000000 -3.270090
1.7150000000 -0.1950000000 -3.272360
1.7250000000 -0.1950000000 -3.272330
1.7350000000 -0.1950000000 -3.270030
1.7450000000 -0.1950000000 -3.265550
1.7550000000 -0.1950000000 -3.259050
1.7650000000 -0.1950000000 -3.250720
1.7750000000 -0.1950000000 -3.240780
1.7850000000 -0.1950000000 -3.229470
1.7950000000 -0.1950000000 -3.217020
1.8050000000 -0.1950000000 -3.203660
